valid_time,point_id,u100,v100,wind_speed_100m,t2m,sp,air_density,blh,power_kW
2024-09-16 01:00:00,1,-8.099258,-0.07536316,8.099608,286.53662,82820.125,1.0069275,362.87994,336.3226515055806
2024-09-16 02:00:00,1,-8.583588,-1.4234161,8.70081,286.43115,82839.06,1.0075285,282.02975,433.9032301888489
2024-09-16 03:00:00,1,-8.985825,-1.5125885,9.112243,286.33667,82841.625,1.0078923,250.47345,500.8832458118537
2024-09-16 04:00:00,1,-9.122223,-1.2283173,9.204549,284.7317,82860.72,1.0138072,237.4611,523.123209168977
2024-09-16 05:00:00,1,-9.506439,-0.70214844,9.532334,284.64453,82866.34,1.0141864,249.96304,592.960204655227
2024-09-16 06:00:00,1,-9.72052,-1.1854706,9.792541,284.1416,82893.08,1.0163093,238.20683,649.6004992750505
2024-09-16 07:00:00,1,-9.922684,-1.1051941,9.984042,284.20532,82965.69,1.0169715,234.2527,690.8219106680839
2024-09-16 08:00:00,1,-9.653717,-0.80529785,9.687247,284.46118,82961.81,1.0160093,243.1183,626.9979610357719
2024-09-16 09:00:00,1,-8.962723,-0.6702118,8.987746,285.1128,82993.81,1.0140783,395.61914,483.6130818039389
2024-09-16 10:00:00,1,-8.209854,0.5358429,8.227322,291.83472,83054.08,0.9914401,610.4692,351.327479724813
2024-09-16 11:00:00,1,-8.317673,2.4829712,8.68037,292.18384,83030.66,0.98997617,792.43994,423.0833041349144
2024-09-16 12:00:00,1,-7.750458,3.49115,8.500454,292.44653,83026.75,0.9890404,987.54663,394.0085619724624
2024-09-16 13:00:00,1,-6.695221,3.2920532,7.460804,296.02393,83006.8,0.9768532,1220.6335,250.85965820982625
2024-09-16 14:00:00,1,-5.546509,2.427002,6.0542626,296.1682,82957.14,0.97579324,1412.7156,118.1257904531269
2024-09-16 15:00:00,1,-4.772705,1.5081024,5.005306,296.21753,82952.22,0.97557294,1593.6685,61.571161988329365
2024-09-16 16:00:00,1,-4.4111176,1.2744904,4.5915446,297.43994,82939.914,0.97141933,1696.3455,46.73581182260904
2024-09-16 17:00:00,1,-4.566269,1.4151306,4.7805233,298.12402,82930.6,0.96908146,1730.428,53.26339201905187
2024-09-16 18:00:00,1,-2.4393158,2.7858734,3.7028844,292.79907,82980.02,0.9872936,1809.075,18.470539148662084
2024-09-16 19:00:00,1,-2.4453888,2.9257355,3.813116,292.70972,83022.05,0.98809516,1592.6825,21.55709581121562
2024-09-16 20:00:00,1,-2.4954987,3.7536316,4.5074677,292.71875,82970.42,0.98745024,1015.3852,44.496909446551314
2024-09-16 21:00:00,1,-3.1600494,3.966919,5.0717216,292.36792,83016.03,0.9891786,503.6618,64.92989831664251
2024-09-16 22:00:00,1,-3.6669922,3.4031982,5.002858,290.30786,83019.76,0.99624264,248.6616,62.78727560722627
2024-09-16 23:00:00,1,-3.65831,2.143631,4.2400928,288.85132,83036.734,1.001471,139.67456,35.42009408658524
2024-09-17 00:00:00,1,-3.4288483,0.8379364,3.5297503,288.6897,83048.9,1.0021784,82.3714,13.855935191099016
2024-09-17 01:00:00,1,-3.5037384,-0.5146332,3.5413318,287.15063,83047.984,1.0075388,59.455933,14.259108717650962
2024-09-17 02:00:00,1,-4.0387115,-1.7400208,4.3975973,287.18896,83015.43,1.0070095,63.876198,41.36673872979287
2024-09-17 03:00:00,1,-5.0733643,-2.5311432,5.6697187,286.9895,83000.98,1.0075338,77.254425,100.11626157456138
2024-09-17 04:00:00,1,-6.245117,-2.7239075,6.8133073,285.74902,82998.0,1.0118715,94.515884,189.7603949096775
2024-09-17 05:00:00,1,-7.0221252,-2.4631958,7.441611,285.8994,82972.92,1.0110337,105.37701,257.2920815004401
2024-09-17 06:00:00,1,-7.8913574,-3.1359406,8.491622,285.07544,82941.44,1.0135711,122.56307,402.33843492430026
2024-09-17 07:00:00,1,-8.159897,-2.6126251,8.567947,285.12158,83008.36,1.0142248,131.34123,415.0722899554562
2024-09-17 08:00:00,1,-8.137787,-2.167038,8.421379,285.39282,83030.8,1.0135347,140.0236,390.8515009492311
2024-09-17 09:00:00,1,-8.269806,-1.9782257,8.50312,286.2942,83063.28,1.010739,262.15857,403.0870289625171
2024-09-17 10:00:00,1,-7.810379,-0.64398193,7.836883,294.97363,83037.03,0.98068845,692.737,296.4191658098554
2024-09-17 11:00:00,1,-8.703049,1.5761871,8.844626,295.29834,83014.47,0.979344,1020.1116,444.4617156752774
2024-09-17 12:00:00,1,-8.964203,2.7225037,9.368509,295.5027,82974.36,0.97819394,1127.8567,538.3455907546265
2024-09-17 13:00:00,1,-9.075989,3.0216675,9.565775,299.04565,82901.17,0.965752,1198.9277,571.4077200253193
2024-09-17 14:00:00,1,-8.852921,2.8115845,9.28866,299.12134,82823.39,0.9646019,1271.7014,514.7299249416247
2024-09-17 15:00:00,1,-8.670441,2.3113556,8.973232,299.1709,82773.83,0.9638649,1390.5955,457.4120524630051
2024-09-17 16:00:00,1,-8.586609,2.1149902,8.843248,300.84668,82715.95,0.9578257,1506.1482,434.4832608972576
2024-09-17 17:00:00,1,-8.685516,2.0375824,8.921319,300.7693,82674.11,0.9575876,1611.1362,446.4223139530123
2024-09-17 18:00:00,1,-8.410217,2.9270935,8.905034,297.521,82683.75,0.96815526,1622.9761,448.808259306848
2024-09-17 19:00:00,1,-8.556564,2.8057404,9.00483,296.48682,82660.53,0.9712595,1395.2914,465.8667194460156
2024-09-17 20:00:00,1,-8.47496,2.181305,8.751174,296.39258,82628.22,0.97118855,1196.0771,426.13500745521554
2024-09-17 21:00:00,1,-8.928497,1.4836121,9.0509205,296.30005,82632.734,0.9715449,1106.9877,473.2194595022277
2024-09-17 22:00:00,1,-9.325317,1.0108948,9.37995,293.97656,82637.38,0.9792787,1002.11,541.28954480967
2024-09-17 23:00:00,1,-9.723297,0.58843994,9.741086,292.45142,82657.375,0.9846239,861.0154,618.7345911728083
2024-09-18 00:00:00,1,-10.106308,0.19979858,10.108282,292.37256,82657.695,0.9848932,769.863,694.6649575803275
2024-09-18 01:00:00,1,-10.379684,-0.25450134,10.382804,291.33032,82631.734,0.98810625,666.89154,763.7560944797567
2024-09-18 02:00:00,1,-10.71315,-0.6295929,10.731634,291.2578,82628.2,0.98831,584.40625,850.023836673761
2024-09-18 03:00:00,1,-11.0833435,-0.71961975,11.106681,291.18213,82611.12,0.98836243,540.02246,942.6558495126618
2024-09-18 04:00:00,1,-11.193756,-0.72792053,11.2174,289.59033,82594.66,0.9935972,497.8947,978.033995351452
2024-09-18 05:00:00,1,-11.037048,-0.86824036,11.071146,289.5061,82600.7,0.993959,460.77707,939.1715403086596
2024-09-18 06:00:00,1,-11.223099,-2.1835327,11.4335375,288.65454,82647.02,0.99745035,406.90567,1044.3599639334386
2024-09-18 07:00:00,1,-11.002304,-2.419281,11.265151,288.47607,82645.945,0.9980544,386.08484,996.245203339258
2024-09-18 08:00:00,1,-10.902695,-2.722229,11.237406,288.67456,82694.234,0.9979509,388.70926,988.1106187594324
2024-09-18 09:00:00,1,-10.392639,-2.4589386,10.679575,289.14844,82696.47,0.99634236,514.5017,843.9768318643148
2024-09-18 10:00:00,1,-9.5169525,-0.90574646,9.559957,295.7566,82705.25,0.9741842,667.30597,575.2094084501041
2024-09-18 11:00:00,1,-8.735825,0.5948334,8.756053,295.99487,82727.59,0.973663,801.52075,427.9862472342156
2024-09-18 12:00:00,1,-7.0948486,0.49925232,7.1123924,296.10547,82745.19,0.97350633,975.344,209.0072644529245
2024-09-18 13:00:00,1,-5.603012,-0.22685242,5.6076026,299.76904,82727.18,0.9613995,1224.4365,92.16384593778164
2024-09-18 14:00:00,1,-4.51149,-0.6036682,4.551698,299.917,82674.74,0.9603161,1507.1328,44.81422595726654
2024-09-18 15:00:00,1,-3.741043,-0.18373108,3.745552,300.05713,82647.16,0.95954734,1768.853,19.106021723491185
2024-09-18 16:00:00,1,-3.407257,0.25578308,3.4168444,300.85938,82616.17,0.95663,2021.6636,10.180295340684031
2024-09-18 17:00:00,1,-3.6708221,0.5935974,3.7185068,301.03784,82596.53,0.9558356,2221.7441,18.30311392977981
2024-09-18 18:00:00,1,-4.585846,0.067276,4.5863395,298.1731,82672.484,0.96590626,2245.9307,46.28828248435571
2024-09-18 19:00:00,1,-5.623596,0.1566925,5.6257787,298.354,82630.484,0.96483016,2130.7485,93.4818103803032
2024-09-18 20:00:00,1,-6.8928223,0.13452148,6.894135,298.4995,82736.586,0.96559817,1567.0189,187.99986357354564
2024-09-18 21:00:00,1,-7.8193817,-1.0727081,7.892619,298.58154,82801.44,0.96608955,1218.8055,298.5143083775931
2024-09-18 22:00:00,1,-8.141205,-2.2517853,8.4468775,296.38477,82881.83,0.97419506,959.3062,379.6837834257959
2024-09-18 23:00:00,1,-7.0228577,-3.7287903,7.951378,294.4314,82938.83,0.9813326,691.45966,310.19322178771586
2024-09-19 00:00:00,1,-5.7772064,-4.9412537,7.6021113,293.22876,83015.39,0.98626703,451.77625,270.1208332354411
2024-09-19 01:00:00,1,-5.6642456,-6.2532043,8.437195,291.65186,83035.83,0.9918437,353.01483,385.0145934569185
2024-09-19 02:00:00,1,-5.4965363,-7.9655914,9.677941,290.88892,83086.94,0.9950572,304.0091,612.1282029984171
2024-09-19 03:00:00,1,-5.1769714,-9.017212,10.397651,290.44287,83099.63,0.9967376,253.2346,774.1239274350919
2024-09-19 04:00:00,1,-4.42511,-9.1219635,10.13863,287.3672,83128.17,1.0077516,215.64095,717.4798331517015
2024-09-19 05:00:00,1,-3.7528229,-9.182831,9.920084,286.72876,83141.27,1.0101547,223.52711,672.6568076267165
2024-09-19 06:00:00,1,-4.6644745,-9.159775,10.279047,285.69946,83321.98,1.0159975,193.7135,758.9842338725002
2024-09-19 07:00:00,1,-3.9092255,-6.5407715,7.6199565,286.37402,83266.95,1.0129349,154.05559,279.6093246450571
2024-09-19 08:00:00,1,-3.4375153,-2.1075592,4.0321603,286.54712,83356.8,1.0134153,116.63371,28.369488716943174
2024-09-19 09:00:00,1,-4.1482544,1.8083344,4.5252724,286.55713,83383.34,1.0137026,147.73712,46.3343022286531
2024-09-19 10:00:00,1,-4.114212,3.3656006,5.31545,287.18164,83452.92,1.0123422,242.18771,80.36647419584051
2024-09-19 11:00:00,1,-2.2565002,3.457901,4.129028,287.42432,83477.17,1.0117813,318.80176,31.710365062129604
2024-09-19 12:00:00,1,-0.96447754,2.955368,3.1087646,286.8235,83529.59,1.0145376,390.15375,1.9822888523960889
2024-09-19 13:00:00,1,-0.6907196,2.7080994,2.794798,288.59546,83517.1,1.0081575,459.4627,0.0
2024-09-19 14:00:00,1,-0.14686584,2.458191,2.4625742,288.5315,83480.92,1.0079442,530.1405,0.0
2024-09-19 15:00:00,1,0.6648865,1.8635254,1.9785856,288.4082,83469.2,1.0082335,633.902,0.0
2024-09-19 16:00:00,1,1.4291229,1.4854126,2.0612721,290.43335,83417.11,1.0005784,799.5467,0.0
2024-09-19 17:00:00,1,1.8460236,1.370697,2.2992637,290.8291,83415.35,0.99919575,943.50806,0.0
2024-09-19 18:00:00,1,2.8099365,1.318985,3.1041045,289.8225,83533.27,1.0040835,890.3206,1.8299090994098943
2024-09-19 19:00:00,1,2.5706482,1.2658386,2.8654108,290.16626,83452.47,1.0019239,847.56775,0.0
2024-09-19 20:00:00,1,1.1816406,2.4037018,2.678443,290.25806,83494.41,1.0021104,474.88617,0.0
2024-09-19 21:00:00,1,-1.1409149,3.7854614,3.9536574,290.0515,83523.07,1.0031682,219.35907,25.86180934091503
2024-09-19 22:00:00,1,-3.1260223,4.170044,5.2116485,287.62744,83575.8,1.0122614,202.49843,74.43378901827253
2024-09-19 23:00:00,1,-4.3618317,2.8865967,5.2304893,286.11035,83614.336,1.0180981,178.24783,75.94484075061996
2024-09-20 00:00:00,1,-5.4725037,1.2753754,5.619153,285.52295,83624.7,1.0203191,154.94547,98.4768153338391
2024-09-20 01:00:00,1,-6.195938,0.52864075,6.218449,283.83057,83613.39,1.0262641,147.72818,138.3527739825338
2024-09-20 02:00:00,1,-6.6588593,0.19526672,6.6617217,283.71802,83615.8,1.0267009,149.02228,178.74772292421122
2024-09-20 03:00:00,1,-6.8298187,-0.17192078,6.831982,283.6294,83595.016,1.0267663,146.60448,194.2531308161708
2024-09-20 04:00:00,1,-6.924637,-0.59658813,6.950289,282.8059,83576.33,1.0295259,135.39577,205.57026968972824
2024-09-20 05:00:00,1,-6.9762573,-0.7494354,7.0163965,282.6211,83553.2,1.029914,125.969025,211.68214550716613
2024-09-20 06:00:00,1,-6.990799,-1.2065735,7.0941586,281.94287,83619.19,1.0332069,115.177635,219.54782402599548
2024-09-20 07:00:00,1,-7.6840973,-0.6240845,7.709399,282.39038,83605.19,1.0313969,133.53137,295.85485165384245
2024-09-20 08:00:00,1,-7.7579193,-0.5669861,7.7786107,282.81982,83670.61,1.0306365,145.50424,304.2578236733752
2024-09-20 09:00:00,1,-8.077042,-0.68829346,8.106316,284.88647,83699.88,1.0235181,204.84883,342.7365893750635
2024-09-20 10:00:00,1,-7.5077667,0.111328125,7.508592,289.01685,83708.03,1.008989,336.48657,264.9397607880442
2024-09-20 11:00:00,1,-7.5580444,1.626709,7.73112,289.2395,83708.586,1.008219,466.72827,291.8530368253946
2024-09-20 12:00:00,1,-7.0748596,1.9858704,7.3482866,289.33154,83702.64,1.0078267,634.6836,245.10865104273608
2024-09-20 13:00:00,1,-6.313095,1.956192,6.6092253,293.1521,83629.61,0.9938241,929.23755,168.39990275155938
2024-09-20 14:00:00,1,-5.738846,1.6762085,5.978631,293.99072,83572.37,0.9903109,1218.0713,115.65889840908385
2024-09-20 15:00:00,1,-5.4702454,1.5659485,5.689972,294.02368,83527.81,0.989672,1466.4778,99.47186866262427
2024-09-20 16:00:00,1,-5.631073,1.7419281,5.8943443,295.35645,83470.86,0.98453444,1589.5615,110.30396443126769
2024-09-20 17:00:00,1,-6.0455475,2.0462189,6.382449,295.16333,83455.75,0.9850002,1618.9863,147.10713671051298
2024-09-20 18:00:00,1,-5.804886,3.332718,6.6935573,292.35327,83505.92,0.9950658,1657.3411,176.04773483959977
2024-09-20 19:00:00,1,-6.3140106,4.1200714,7.539345,291.73413,83474.484,0.99680215,1199.5664,265.4446045667808
2024-09-20 20:00:00,1,-7.141449,5.0016937,8.718786,290.74268,83478.16,1.0002453,865.1374,433.6640387481133
2024-09-20 21:00:00,1,-8.288696,4.8009033,9.578683,290.3855,83470.766,1.001387,759.53656,595.199755470261
2024-09-20 22:00:00,1,-8.879929,4.157654,9.805061,288.27368,83509.984,1.0091969,701.87225,647.7015129492108
2024-09-20 23:00:00,1,-9.189941,3.2321625,9.74176,287.20898,83524.2,1.0131104,642.83124,636.7785100921988
2024-09-21 00:00:00,1,-9.882858,2.452179,10.182538,287.21143,83552.35,1.0134432,574.8403,732.6466164277084
2024-09-21 01:00:00,1,-10.657166,1.9131317,10.827523,285.9641,83529.59,1.0175865,516.0967,899.5757679944663
2024-09-21 02:00:00,1,-10.80777,1.2181091,10.876198,286.18604,83521.85,1.0167031,456.05902,911.1555971000726
2024-09-21 03:00:00,1,-11.025757,0.50575256,11.03735,286.0454,83498.47,1.0169182,409.49408,952.2808861897464
2024-09-21 04:00:00,1,-11.257217,-0.09008789,11.257578,284.88672,83456.516,1.0205412,376.79614,1016.44944227675
2024-09-21 05:00:00,1,-11.311142,-0.44528198,11.319903,284.90088,83418.8,1.0200292,351.77112,1034.3797573843874
2024-09-21 06:00:00,1,-10.921524,-0.6170654,10.938942,284.18042,83474.79,1.0233016,323.03348,933.1061379634716
2024-09-21 07:00:00,1,-10.710693,-1.204361,10.7781925,284.28516,83475.484,1.0229331,306.05438,891.6982431820743
2024-09-21 08:00:00,1,-10.808609,-1.8370209,10.963607,284.36523,83483.42,1.0227423,299.58356,938.8968285931304
2024-09-21 09:00:00,1,-10.923019,-2.0843964,11.12012,284.60278,83513.92,1.022262,370.54,978.4191699574526
2024-09-21 10:00:00,1,-10.207306,-0.96087646,10.252433,290.07788,83510.07,1.002921,527.39514,742.5486723586814
2024-09-21 11:00:00,1,-10.726868,1.0664215,10.779747,290.5,83496.734,1.0013037,692.83594,873.2324820087586
2024-09-21 12:00:00,1,-10.883423,2.234726,11.110486,290.54248,83488.516,1.0010587,801.2798,955.716411780681
2024-09-21 13:00:00,1,-10.451721,2.6378784,10.779466,294.72754,83458.19,0.9864855,888.2556,860.2403020102141
2024-09-21 14:00:00,1,-9.879013,2.6780853,10.235578,294.5061,83389.53,0.986415,940.33716,726.1751016850993
2024-09-21 15:00:00,1,-9.311844,2.5718079,9.660467,294.35913,83321.09,0.9860977,991.6221,603.006834736954
2024-09-21 16:00:00,1,-8.699219,2.60672,9.081376,296.00708,83252.95,0.9798058,1037.6279,482.05183299231146
2024-09-21 17:00:00,1,-8.005447,2.5441437,8.399991,295.6272,83219.74,0.98067355,1097.2324,374.7992253217323
2024-09-21 18:00:00,1,-6.5862427,4.103897,7.760191,292.2683,83327.75,0.99323124,1164.6167,291.0041437417888
2024-09-21 19:00:00,1,-5.989044,3.7049103,7.042372,291.25073,83272.66,0.9960425,1064.3115,207.0135035321482
2024-09-21 20:00:00,1,-6.0967407,3.0030975,6.7962375,291.0664,83344.055,0.9975278,603.1776,185.5613090705964
2024-09-21 21:00:00,1,-6.3159027,2.1442413,6.6699624,290.9524,83375.94,0.99830043,428.39722,174.5323662685578
2024-09-21 22:00:00,1,-6.6019745,1.8861237,6.8661146,288.36304,83385.53,1.0073806,341.58224,193.63304662405332
2024-09-21 23:00:00,1,-6.929886,2.1082306,7.243477,285.92773,83406.22,1.0162127,302.25433,234.27564713025072
2024-09-22 00:00:00,1,-7.3708954,2.020523,7.642814,285.60254,83398.4,1.0172744,280.10153,283.6174514262698
2024-09-22 01:00:00,1,-7.45578,1.3679962,7.580242,284.28418,83401.95,1.0220355,234.1976,277.21584137832303
2024-09-22 02:00:00,1,-7.015396,0.5400543,7.0361524,284.09058,83402.72,1.0227414,170.37318,211.99871507491792
2024-09-22 03:00:00,1,-6.445053,0.0045318604,6.4450545,284.146,83369.984,1.0221406,122.56643,158.3254931808732
2024-09-22 04:00:00,1,-5.846115,-0.5707092,5.873906,283.31128,83349.02,1.0248944,94.170715,113.6443333834418
2024-09-22 05:00:00,1,-5.152176,-0.81933594,5.2169175,283.16748,83321.16,1.0250721,76.10124,75.68042011805683
2024-09-22 06:00:00,1,-4.8402405,-1.6227875,5.1050334,283.4265,83374.42,1.0247898,70.041145,69.19281093878021
2024-09-22 07:00:00,1,-4.197006,-0.29658508,4.2074723,283.32446,83358.73,1.024966,51.800327,35.038801042659514
2024-09-22 08:00:00,1,-3.7454376,0.66511536,3.804035,283.56494,83421.81,1.0248718,51.401413,22.09698618969912
2024-09-22 09:00:00,1,-3.4510803,0.21180725,3.457574,284.2705,83415.76,1.0222539,75.550354,12.052799743829594
2024-09-22 10:00:00,1,-2.619522,-0.8304596,2.74801,291.9734,83411.55,0.9952344,153.12386,0.0
2024-09-22 11:00:00,1,-1.8412018,-0.6209564,1.9430932,292.25513,83382.484,0.99392855,293.69647,0.0
2024-09-22 12:00:00,1,-1.2231903,-0.09173584,1.2266254,292.77148,83360.875,0.9919184,606.7925,0.0
2024-09-22 13:00:00,1,-0.7554474,0.44410706,0.8763172,297.0044,83331.42,0.9774361,1015.01294,0.0
2024-09-22 14:00:00,1,-0.14848328,0.9740906,0.98534244,297.27173,83220.09,0.9752525,1438.3706,0.0
2024-09-22 15:00:00,1,0.5807953,1.1504211,1.2887172,297.49463,83194.9,0.9742267,1716.5249,0.0
2024-09-22 16:00:00,1,1.1719055,1.1592712,1.6484151,298.95532,83096.03,0.9683145,1876.258,0.0
2024-09-22 17:00:00,1,1.570755,0.97943115,1.851096,299.02075,83075.86,0.9678676,2001.342,0.0
2024-09-22 18:00:00,1,2.9905548,2.3753662,3.8191338,294.91577,83028.164,0.98077613,2000.47,21.563856412008427
2024-09-22 19:00:00,1,2.9489899,2.0084076,3.5679464,295.28784,83060.375,0.9799203,1686.4292,14.603712040227048
2024-09-22 20:00:00,1,3.0941467,2.2630768,3.8334398,294.8833,83042.33,0.98105145,258.33203,21.96570146511932
2024-09-22 21:00:00,1,3.0811005,2.3900757,3.8994412,294.7141,83088.64,0.9821622,126.76085,23.818630716977907
2024-09-22 22:00:00,1,3.2689514,2.1350708,3.9044297,292.09375,83143.22,0.991624,97.28896,24.18758827788356
2024-09-22 23:00:00,1,2.8343353,1.6517944,3.2805307,289.21753,83133.08,1.0013634,66.1591,6.807010161658088
2024-09-23 00:00:00,1,2.1121063,0.64183044,2.2074735,289.04565,83120.734,1.0018101,33.182495,0.0
2024-09-23 01:00:00,1,1.1295013,0.097457886,1.1336981,288.64502,83098.05,1.0029268,25.84563,0.0
2024-09-23 02:00:00,1,0.5197296,-0.036132812,0.5209841,288.15796,83060.53,1.0041684,25.244526,0.0
2024-09-23 03:00:00,1,0.35359192,-0.16192627,0.38890532,287.08984,83035.14,1.0075964,23.974407,0.0
2024-09-23 04:00:00,1,0.3217926,-0.41714478,0.52683985,286.41382,83019.016,1.0097784,23.718521,0.0
2024-09-23 05:00:00,1,0.19888306,-0.52882385,0.564986,286.32324,82982.58,1.0096545,22.708542,0.0
2024-09-23 06:00:00,1,0.9123688,-1.8756409,2.0857723,286.0874,83030.59,1.0110716,32.70984,0.0
2024-09-23 07:00:00,1,0.44300842,-1.3166809,1.3892102,285.68945,83015.65,1.0122976,26.979448,0.0
2024-09-23 08:00:00,1,-0.157547,0.46713257,0.49298468,285.8623,83046.375,1.0120599,28.994152,0.0
2024-09-23 09:00:00,1,-0.6845703,1.3768463,1.5376418,286.05566,83077.11,1.0117502,41.402832,0.0
2024-09-23 10:00:00,1,-0.806839,1.037857,1.314586,294.60474,83059.28,0.9821796,162.31345,0.0
2024-09-23 11:00:00,1,0.059432983,1.1927643,1.194244,294.687,83027.36,0.981528,352.62103,0.0
2024-09-23 12:00:00,1,1.2624054,1.1942139,1.7377613,295.40942,83018.89,0.9790278,680.20044,0.0
2024-09-23 13:00:00,1,3.0460052,1.0612183,3.2255747,298.05054,82972.734,0.96981287,1340.6079,5.089545315833835
2024-09-23 14:00:00,1,5.0448303,0.6796417,5.0904055,298.84766,82896.94,0.9663425,2229.105,64.44924896103744
2024-09-23 15:00:00,1,6.4211884,-0.752655,6.465149,299.2776,82819.67,0.96405494,2891.2183,151.0451976467299
2024-09-23 16:00:00,1,7.1732635,-2.670456,7.6542177,300.5078,82787.586,0.9597363,2678.6343,268.8984734580918
2024-09-23 17:00:00,1,8.803131,-1.952591,9.01708,300.5918,82803.875,0.9596569,3166.839,462.195903251601
2024-09-23 18:00:00,1,8.63353,-4.521179,9.745711,295.32764,82942.05,0.9783925,1912.9111,615.766779707078
2024-09-23 19:00:00,1,7.2257233,-4.526764,8.526586,295.4331,82929.99,0.9779011,1622.4407,393.6888743347476
2024-09-23 20:00:00,1,5.238434,-5.2724915,7.4323854,295.2827,82980.56,0.9789958,727.6932,248.0473976009348
2024-09-23 21:00:00,1,2.5419617,-6.0098114,6.5252895,294.77734,83024.95,0.9811988,396.86563,158.9612689512996
2024-09-23 22:00:00,1,0.18022156,-5.1477966,5.1509504,292.3567,83049.83,0.9896193,168.8229,69.38100080151482
2024-09-23 23:00:00,1,0.45513916,-3.9400635,3.9662642,289.91772,83045.95,0.997898,82.82058,26.080713106529284
2024-09-24 00:00:00,1,1.0225525,-4.219162,4.3413067,289.98608,83056.47,0.99778914,95.73696,38.95152949639353
2024-09-24 01:00:00,1,1.2346039,-4.5342407,4.6993175,288.239,83082.625,1.004153,121.88226,52.23446780347215
2024-09-24 02:00:00,1,0.4992218,-4.520233,4.547717,287.92725,83106.41,1.0055281,119.1392,46.77894990170155
2024-09-24 03:00:00,1,-1.3371124,-4.1698914,4.3790255,287.09106,83104.164,1.0084296,92.96624,40.74603065785831
2024-09-24 04:00:00,1,-3.3651276,-2.943451,4.470793,285.90137,83131.2,1.0129553,72.20224,44.29925611891287
2024-09-24 05:00:00,1,-4.9730377,-1.8105927,5.292386,285.26172,83117.55,1.01506,75.90211,79.26180777803226
2024-09-24 06:00:00,1,-4.4167786,-1.9391785,4.823727,284.44653,83322.836,1.0204833,66.8911,57.687128842288935
2024-09-24 07:00:00,1,-3.9196777,0.41392517,3.9414728,284.43457,83268.0,1.0198545,59.276535,25.94155318104107
2024-09-24 08:00:00,1,-3.4759064,1.8093109,3.9186134,284.89014,83332.56,1.0190132,78.20955,25.26325459977285
2024-09-24 09:00:00,1,-4.2272797,1.8456421,4.6126227,285.0293,83295.94,1.018068,143.86035,49.7581662750319
2024-09-24 10:00:00,1,-3.8785248,2.2240906,4.4709654,290.3003,83244.89,0.9989703,215.54843,43.69390721144429
2024-09-24 11:00:00,1,-1.6286163,2.5206604,3.0010197,290.781,83273.3,0.9976591,417.83105,0.0
2024-09-24 12:00:00,1,-0.34120178,2.5271912,2.5501204,291.4829,83224.516,0.9946737,676.3457,0.0
2024-09-24 13:00:00,1,1.5676422,2.5689697,3.009503,294.53516,83203.22,0.9841141,1241.1201,0.0
2024-09-24 14:00:00,1,3.8045654,1.4959564,4.088105,294.90552,83114.2,0.98182666,1940.6406,29.314761182020646
2024-09-24 15:00:00,1,5.6940613,0.124053955,5.695412,295.21753,83070.516,0.9802734,2395.924,98.8279980156389
2024-09-24 16:00:00,1,6.480301,-0.97987366,6.5539646,296.86108,82991.92,0.9739239,2476.038,160.2578688527182
2024-09-24 17:00:00,1,6.6029053,-1.4518127,6.76063,296.85425,82998.46,0.97402304,2509.2573,178.115052556809
2024-09-24 18:00:00,1,7.338043,-0.14874268,7.3395505,292.60107,83050.125,0.98879635,2713.5198,239.43637710556487
2024-09-24 19:00:00,1,7.309723,-0.6674652,7.3401337,292.8098,83068.33,0.98830795,2181.9585,239.38776812252644
2024-09-24 20:00:00,1,5.8822784,-0.92959595,5.955279,292.8474,83050.52,0.98796934,1107.1852,114.0841979296395
2024-09-24 21:00:00,1,4.3061066,-1.1468811,4.456219,292.2898,83036.95,0.9896924,221.23738,42.758949404749714
2024-09-24 22:00:00,1,3.2440186,-0.95332336,3.3811955,289.98755,83042.71,0.99761885,93.83824,9.613577678896888
2024-09-24 23:00:00,1,2.6791534,-1.2450562,2.9543238,288.86475,83029.04,1.0013316,65.37096,0.0
2024-09-25 00:00:00,1,1.8271179,-2.2235107,2.877909,287.97852,83012.47,1.0042127,50.608948,0.0
2024-09-25 01:00:00,1,1.0713348,-3.0814972,3.2624197,285.98218,82991.69,1.0109696,39.864975,6.355972503617152
2024-09-25 02:00:00,1,0.7466736,-3.537445,3.615389,285.3506,82992.484,1.013217,36.21031,16.45551298099615
2024-09-25 03:00:00,1,0.87190247,-3.7154083,3.8163428,284.62915,82968.58,1.0154926,33.84262,22.247225045511215
2024-09-25 04:00:00,1,1.2740936,-4.1805115,4.3703537,282.50513,82966.336,1.0230999,37.436386,41.01710810264685
2024-09-25 05:00:00,1,1.1887665,-4.613373,4.7640715,282.61914,82955.19,1.0225497,42.887436,55.59220263382717
2024-09-25 06:00:00,1,-0.25498962,-5.0812683,5.087662,283.24927,83052.36,1.0214701,48.848934,67.96788501803867
2024-09-25 07:00:00,1,-1.4558716,-3.8805542,4.1446667,283.24487,83036.72,1.0212935,39.385284,32.58758757974509
2024-09-25 08:00:00,1,-2.0857544,-2.8579102,3.5380816,282.8098,83036.086,1.0228568,34.586548,14.382146509013872
2024-09-25 09:00:00,1,-2.6512604,-1.8899536,3.255934,283.9402,83025.62,1.0186565,46.678467,6.21798881350457
2024-09-25 10:00:00,1,-2.5360413,-0.9530487,2.7092078,292.50635,83023.93,0.9888045,147.01855,0.0
2024-09-25 11:00:00,1,-1.0474548,0.30647278,1.0913694,292.72144,83015.94,0.98798287,567.04614,0.0
